Crossing ID,City,State,Street,County,Railroad,Date/Time,Duration,Reason,Immediate Impacts,Additional Comments,hour,day_of_week,month,is_weekend,Duration_Clean,target_class,target_minutes,crossing_frequency,railroad_frequency
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-21 05:42:00,1-2 hours,A stationary train,,Blocked 2:58-4:42 am,5,5,3,1,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-21 04:00:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",4,5,3,1,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-09 19:30:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.   1",19,0,3,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-09 14:28:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars",,14,0,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-09 13:56:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.   1",13,0,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-09 02:45:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike.",2,0,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-07 03:10:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars",Train blocking many streets for multiple hours. Pedestrians crawling under rail cars. Vehicles can’t find a way around. First responders are stopped. ,3,5,3,1,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-07 03:10:00,31-60 minutes,A stationary train,,,3,5,3,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-05 17:22:00,1-2 hours,A stationary train,,,17,3,3,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-01 02:12:00,31-60 minutes,A stationary train,,,2,6,3,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-03-01 00:09:00,31-60 minutes,A stationary train,,,0,6,3,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-23 13:24:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",13,0,2,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-23 10:54:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",10,0,2,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-17 06:19:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",6,1,2,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-14 22:34:00,31-60 minutes,A stationary train,,,22,5,2,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-12 04:35:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars",Train blocking many streets for multiple hours. Pedestrians crawling under rail cars. Vehicles can’t find a way around. First responders are stopped. ,4,3,2,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-12 04:35:00,1-2 hours,A stationary train,,,4,3,2,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-12 00:06:00,31-60 minutes,A stationary train,,,0,3,2,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-11 22:03:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars",Train blocking many streets for multiple hours. Pedestrians crawling under rail cars. Vehicles can’t find a way around. First responders are stopped. ,22,2,2,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-11 22:03:00,31-60 minutes,A stationary train,,,22,2,2,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-10 01:37:00,16-30 minutes,A stationary train,,,1,1,2,0,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-01 21:37:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars",Train blocking many streets for multiple hours. Pedestrians crawling under rail cars. Vehicles can’t find a way around. First responders are stopped. ,21,6,2,1,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-02-01 21:37:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars",Train blocking many streets for multiple hours. Pedestrians crawling under rail cars. Vehicles can’t find a way around. First responders are stopped. ,21,6,2,1,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-19 10:52:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",10,0,1,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-19 10:52:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",10,0,1,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-18 22:23:00,31-60 minutes,A stationary train,,,22,6,1,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-18 10:23:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",10,6,1,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-18 10:23:00,31-60 minutes,A stationary train,,,10,6,1,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-09 00:00:00,1-2 hours,A stationary train,,postal services and business disrupted.,0,4,1,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-07 04:26:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",4,2,1,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-07 04:26:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",4,2,1,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-07 04:26:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",4,2,1,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-07 04:26:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking mobility. People are climbing through rail cars, first responders are stuck",4,2,1,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-03 11:15:00,16-30 minutes,A stationary train,,,11,5,1,1,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-02 02:07:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",2,4,1,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-02 02:06:00,31-60 minutes,A stationary train,,,2,4,1,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-01 22:32:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",22,3,1,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-01 22:30:00,1-2 hours,A stationary train,,,22,3,1,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2026-01-01 22:30:00,1-2 hours,A stationary train,,,22,3,1,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-16 14:44:00,1-2 hours,A stationary train,,,14,1,12,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-16 11:05:00,31-60 minutes,A stationary train,,,11,1,12,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-15 11:50:00,1-2 hours,A stationary train,,,11,0,12,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-15 07:17:00,1-2 hours,A stationary train,,,7,0,12,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-14 03:00:00,31-60 minutes,A stationary train,,,3,6,12,1,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-12 03:36:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",3,4,12,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-10 11:30:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",11,2,12,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-10 11:30:00,16-30 minutes,A stationary train,,,11,2,12,0,16-30 minutes,16-30 minutes,23.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-10 05:47:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",5,2,12,0,31-60 minutes,31-60 minutes,45.5,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-10 05:47:00,1-2 hours,A stationary train,,,5,2,12,0,1-2 hours,1-2 hours,90.0,271,5265
859518J,HOUSTON,TX,MILBY STREET,HARRIS,UP,2025-12-05 07:24:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",7,4,12,0,31-60 minutes,31-60 minutes,45.5,271,5265
